team_name,group,squad_number,position,player_name,date_of_birth,age,caps,international_goals,club,club_country,is_wc2026,data_source
Panama,Group L,1.0,GK,Luis Mejía,1991-03-16,35.0,56.0,0.0,Nacional,Uruguayan Football Association,True,wikipedia_2026
Panama,Group L,2.0,DEF,César Blackman,1998-04-02,28.0,40.0,3.0,Slovan Bratislava,Slovak Football Association,True,wikipedia_2026
Panama,Group L,3.0,DEF,José Córdoba,2001-06-03,25.0,32.0,1.0,Norwich City,The Football Association,True,wikipedia_2026
Panama,Group L,4.0,DEF,Fidel Escobar,1995-01-09,31.0,99.0,4.0,Saprissa,Costa Rican Football Federation,True,wikipedia_2026
Panama,Group L,5.0,DEF,Edgardo Fariña,2001-10-19,24.0,18.0,0.0,Pari Nizhny Novgorod,Russian Football Union,True,wikipedia_2026
Panama,Group L,6.0,MID,Cristian Martínez,1997-02-06,29.0,66.0,2.0,Ironi Kiryat Shmona,Israel Football Association,True,wikipedia_2026
Panama,Group L,7.0,MID,José Luis Rodríguez,1998-06-19,27.0,70.0,8.0,Juárez,Mexican Football Federation,True,wikipedia_2026
Panama,Group L,8.0,MID,Adalberto Carrasquilla,1998-11-28,27.0,73.0,3.0,UNAM,Mexican Football Federation,True,wikipedia_2026
Panama,Group L,9.0,FWD,Tomás Rodríguez,1999-03-09,27.0,13.0,4.0,Saprissa,Costa Rican Football Federation,True,wikipedia_2026
Panama,Group L,10.0,MID,Ismael Díaz,1997-05-12,29.0,57.0,17.0,León,Mexican Football Federation,True,wikipedia_2026
Panama,Group L,11.0,MID,Yoel Bárcenas,1993-10-23,32.0,104.0,10.0,Mazatlán,Mexican Football Federation,True,wikipedia_2026
Panama,Group L,12.0,GK,César Samudio,1994-02-23,32.0,5.0,0.0,Marathón,National Autonomous Federation of Football of Honduras,True,wikipedia_2026
Panama,Group L,13.0,DEF,Jiovany Ramos,1997-01-26,29.0,23.0,2.0,Puerto Cabello,Venezuelan Football Federation,True,wikipedia_2026
Panama,Group L,14.0,DEF,Carlos Harvey,2000-02-03,26.0,28.0,3.0,Minnesota United FC,United States Soccer Federation,True,wikipedia_2026
Panama,Group L,15.0,DEF,Eric Davis,1991-03-31,35.0,107.0,9.0,Plaza Amador,Panamanian Football Federation,True,wikipedia_2026
Panama,Group L,16.0,DEF,Andrés Andrade,1998-10-16,27.0,50.0,1.0,LASK,Austrian Football Association,True,wikipedia_2026
Panama,Group L,17.0,FWD,José Fajardo,1993-08-18,32.0,68.0,17.0,Universidad Católica,Ecuadorian Football Federation,True,wikipedia_2026
Panama,Group L,18.0,FWD,Cecilio Waterman,1991-04-13,35.0,55.0,15.0,Universidad de Concepción,Football Federation of Chile,True,wikipedia_2026
Panama,Group L,19.0,MID,Alberto Quintero,1987-12-18,38.0,141.0,7.0,Plaza Amador,Panamanian Football Federation,True,wikipedia_2026
Panama,Group L,20.0,MID,Aníbal Godoy ( captain ),1990-02-10,36.0,159.0,4.0,San Diego FC,United States Soccer Federation,True,wikipedia_2026
Panama,Group L,21.0,MID,César Yanis,1996-01-28,30.0,56.0,5.0,Cobresal,Football Federation of Chile,True,wikipedia_2026
Panama,Group L,22.0,GK,Orlando Mosquera,1994-12-25,31.0,48.0,0.0,Al-Fayha,Saudi Arabian Football Federation,True,wikipedia_2026
Panama,Group L,23.0,DEF,Michael Amir Murillo,1996-02-11,30.0,94.0,9.0,Beşiktaş,Turkish Football Federation,True,wikipedia_2026
Panama,Group L,24.0,FWD,Azarias Londoño,2001-06-21,24.0,11.0,0.0,Universidad Católica,Ecuadorian Football Federation,True,wikipedia_2026
Panama,Group L,25.0,DEF,Roderick Miller,1992-04-03,34.0,50.0,2.0,Turan Tovuz,Association of Football Federations of Azerbaijan,True,wikipedia_2026
Panama,Group L,26.0,DEF,Jorge Gutiérrez,1998-09-01,27.0,18.0,0.0,Deportivo La Guaira,Venezuelan Football Federation,True,wikipedia_2026
Player representation by league system,Group L,,,205,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,108,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,86,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,69,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,71,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,49,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,48,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,45,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,38,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,32,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,27,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,29,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,26,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,23,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,22,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,20,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,19,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,17,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,16,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,15,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,14,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,12,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,10,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,11,,,,,,,True,wikipedia_2026
Player representation by league system,Group L,,,1245,,,,,,,True,wikipedia_2026
Player representation by club confederation,Group L,,,855,,,,,,,True,wikipedia_2026
Player representation by club confederation,Group L,,,186,,,,,,,True,wikipedia_2026
Player representation by club confederation,Group L,,,80,,,,,,,True,wikipedia_2026
Player representation by club confederation,Group L,,,63,,,,,,,True,wikipedia_2026
Player representation by club confederation,Group L,,,53,,,,,,,True,wikipedia_2026
